Team,Map,Timeframe,Profile URL,Times played,Wins,Draws,Losses,Total rounds played,Rounds won,Win percent,Pistol rounds,Pistol rounds won,Pistol round win percent,CT round win percent,T round win percent,Pick percent,Ban percent
M80,Vertigo,Last 6 Months,https://www.hltv.org/stats/teams/12376/m80?startDate=all&csVersion=CS2,0,0,0,0,0,0,0.0%,0,0,0.0%,0.0%,0.0%,0.0%,0.0%
M80,Vertigo,Last 12 Months,https://www.hltv.org/stats/teams/12376/m80?startDate=all&csVersion=CS2,0,0,0,0,0,0,0.0%,0,0,0.0%,0.0%,0.0%,0.0%,0.0%
Vitality,Ancient,Last Month,https://www.hltv.org/stats/teams/9565/vitality?startDate=all&csVersion=CS2,0,0,0,0,0,0,0.0%,0,0,0.0%,0.0%,0.0%,0.0%,100.0%
Vitality,Ancient,Last 3 Months,https://www.hltv.org/stats/teams/9565/vitality?startDate=all&csVersion=CS2,1,1,0,0,23,13,100.0%,2,2,100.0%,50.0%,63.6%,0.0%,90.5%
Vitality,Ancient,Last 6 Months,https://www.hltv.org/stats/teams/9565/vitality?startDate=all&csVersion=CS2,2,2,0,0,70,38,100.0%,4,2,50.0%,55.6%,52.9%,0.0%,90.2%
Vitality,Ancient,Last 12 Months,https://www.hltv.org/stats/teams/9565/vitality?startDate=all&csVersion=CS2,3,2,0,1,94,49,66.7%,6,3,50.0%,50.0%,54.3%,0.0%,93.1%
Vitality,Anubis,Last Month,https://www.hltv.org/stats/teams/9565/vitality?startDate=all&csVersion=CS2,2,0,0,2,47,21,0.0%,4,1,25.0%,43.5%,45.8%,0.0%,33.3%
Vitality,Anubis,Last 3 Months,https://www.hltv.org/stats/teams/9565/vitality?startDate=all&csVersion=CS2,4,2,0,2,94,47,50.0%,8,3,37.5%,47.8%,52.1%,0.0%,38.5%
Vitality,Anubis,Last 6 Months,https://www.hltv.org/stats/teams/9565/vitality?startDate=all&csVersion=CS2,7,5,0,2,167,92,71.4%,14,5,35.7%,53.2%,56.7%,0.0%,35.0%
Vitality,Anubis,Last 12 Months,https://www.hltv.org/stats/teams/9565/vitality?startDate=all&csVersion=CS2,7,5,0,2,167,92,71.4%,14,5,35.7%,53.2%,56.7%,0.0%,35.4%
Vitality,Dust2,Last Month,https://www.hltv.org/stats/teams/9565/vitality?startDate=all&csVersion=CS2,4,4,0,0,86,52,100.0%,8,3,37.5%,65.8%,56.2%,80.0%,0.0%
Vitality,Dust2,Last 3 Months,https://www.hltv.org/stats/teams/9565/vitality?startDate=all&csVersion=CS2,12,11,0,1,245,154,91.7%,24,13,54.2%,62.5%,63.2%,45.0%,0.0%
Vitality,Dust2,Last 6 Months,https://www.hltv.org/stats/teams/9565/vitality?startDate=all&csVersion=CS2,24,23,0,1,469,310,95.8%,48,25,52.1%,66.8%,65.5%,50.0%,2.3%
Vitality,Dust2,Last 12 Months,https://www.hltv.org/stats/teams/9565/vitality?startDate=all&csVersion=CS2,40,37,0,3,789,512,92.5%,80,44,55.0%,66.3%,63.8%,47.6%,4.5%
Vitality,Inferno,Last Month,https://www.hltv.org/stats/teams/9565/vitality?startDate=all&csVersion=CS2,1,0,0,1,16,3,0.0%,2,0,0.0%,0.0%,25.0%,0.0%,0.0%
Vitality,Inferno,Last 3 Months,https://www.hltv.org/stats/teams/9565/vitality?startDate=all&csVersion=CS2,5,4,0,1,111,61,80.0%,10,5,50.0%,59.6%,50.8%,21.4%,5.3%
Vitality,Inferno,Last 6 Months,https://www.hltv.org/stats/teams/9565/vitality?startDate=all&csVersion=CS2,15,12,0,3,334,186,80.0%,30,15,50.0%,58.3%,53.0%,26.7%,13.0%
Vitality,Inferno,Last 12 Months,https://www.hltv.org/stats/teams/9565/vitality?startDate=all&csVersion=CS2,40,28,0,12,871,478,70.0%,80,43,53.8%,57.3%,52.4%,31.2%,12.7%
Vitality,Mirage,Last Month,https://www.hltv.org/stats/teams/9565/vitality?startDate=all&csVersion=CS2,2,2,0,0,38,26,100.0%,4,2,50.0%,70.8%,64.3%,0.0%,12.5%
Vitality,Mirage,Last 3 Months,https://www.hltv.org/stats/teams/9565/vitality?startDate=all&csVersion=CS2,11,9,0,2,226,138,81.8%,22,14,63.6%,66.9%,52.2%,0.0%,11.5%
Vitality,Mirage,Last 6 Months,https://www.hltv.org/stats/teams/9565/vitality?startDate=all&csVersion=CS2,18,13,0,5,399,226,72.2%,36,21,58.3%,64.6%,46.6%,4.3%,12.2%
Vitality,Mirage,Last 12 Months,https://www.hltv.org/stats/teams/9565/vitality?startDate=all&csVersion=CS2,37,26,0,11,847,470,70.3%,74,39,52.7%,62.0%,47.5%,6.2%,18.3%
Vitality,Nuke,Last Month,https://www.hltv.org/stats/teams/9565/vitality?startDate=all&csVersion=CS2,2,1,0,1,51,24,50.0%,4,2,50.0%,62.5%,33.3%,0.0%,25.0%
Vitality,Nuke,Last 3 Months,https://www.hltv.org/stats/teams/9565/vitality?startDate=all&csVersion=CS2,9,7,0,2,209,119,77.8%,18,8,44.4%,78.2%,37.0%,25.0%,11.5%
Vitality,Nuke,Last 6 Months,https://www.hltv.org/stats/teams/9565/vitality?startDate=all&csVersion=CS2,13,10,0,3,280,164,76.9%,26,13,50.0%,73.8%,41.2%,13.8%,12.2%
Vitality,Nuke,Last 12 Months,https://www.hltv.org/stats/teams/9565/vitality?startDate=all&csVersion=CS2,34,23,0,11,757,413,67.6%,68,32,47.1%,64.3%,44.1%,23.7%,11.1%
Vitality,Overpass,Last Month,https://www.hltv.org/stats/teams/9565/vitality?startDate=all&csVersion=CS2,1,1,0,0,21,13,100.0%,2,1,50.0%,44.4%,75.0%,25.0%,0.0%
Vitality,Overpass,Last 3 Months,https://www.hltv.org/stats/teams/9565/vitality?startDate=all&csVersion=CS2,7,6,0,1,162,95,85.7%,14,8,57.1%,59.3%,58.0%,50.0%,5.0%
Vitality,Overpass,Last 6 Months,https://www.hltv.org/stats/teams/9565/vitality?startDate=all&csVersion=CS2,15,14,0,1,326,199,93.3%,30,18,60.0%,60.5%,61.5%,43.8%,2.2%
Vitality,Overpass,Last 12 Months,https://www.hltv.org/stats/teams/9565/vitality?startDate=all&csVersion=CS2,25,20,0,5,531,312,80.0%,50,30,60.0%,61.3%,56.2%,28.1%,8.6%
Vitality,Train,Last Month,https://www.hltv.org/stats/teams/9565/vitality?startDate=all&csVersion=CS2,0,0,0,0,0,0,0.0%,0,0,0.0%,0.0%,0.0%,0.0%,0.0%
Vitality,Train,Last 3 Months,https://www.hltv.org/stats/teams/9565/vitality?startDate=all&csVersion=CS2,0,0,0,0,0,0,0.0%,0,0,0.0%,0.0%,0.0%,0.0%,0.0%
Vitality,Train,Last 6 Months,https://www.hltv.org/stats/teams/9565/vitality?startDate=all&csVersion=CS2,1,1,0,0,24,13,100.0%,2,2,100.0%,50.0%,58.3%,0.0%,33.3%
Vitality,Train,Last 12 Months,https://www.hltv.org/stats/teams/9565/vitality?startDate=all&csVersion=CS2,14,8,0,6,295,149,57.1%,28,16,57.1%,57.1%,43.2%,13.8%,24.5%
Vitality,Vertigo,Last Month,https://www.hltv.org/stats/teams/9565/vitality?startDate=all&csVersion=CS2,0,0,0,0,0,0,0.0%,0,0,0.0%,0.0%,0.0%,0.0%,0.0%
Vitality,Vertigo,Last 3 Months,https://www.hltv.org/stats/teams/9565/vitality?startDate=all&csVersion=CS2,0,0,0,0,0,0,0.0%,0,0,0.0%,0.0%,0.0%,0.0%,0.0%
Vitality,Vertigo,Last 6 Months,https://www.hltv.org/stats/teams/9565/vitality?startDate=all&csVersion=CS2,0,0,0,0,0,0,0.0%,0,0,0.0%,0.0%,0.0%,0.0%,0.0%
Vitality,Vertigo,Last 12 Months,https://www.hltv.org/stats/teams/9565/vitality?startDate=all&csVersion=CS2,0,0,0,0,0,0,0.0%,0,0,0.0%,0.0%,0.0%,0.0%,0.0%
NRG,Ancient,Last Month,https://www.hltv.org/stats/teams/6673/nrg?startDate=all&csVersion=CS2,4,1,0,3,87,35,25.0%,8,4,50.0%,29.7%,48.0%,80.0%,28.6%
NRG,Ancient,Last 3 Months,https://www.hltv.org/stats/teams/6673/nrg?startDate=all&csVersion=CS2,8,3,0,5,160,70,37.5%,16,10,62.5%,48.6%,39.8%,50.0%,10.5%
NRG,Ancient,Last 6 Months,https://www.hltv.org/stats/teams/6673/nrg?startDate=all&csVersion=CS2,13,7,0,6,265,131,53.8%,26,15,57.7%,60.3%,38.8%,31.6%,36.6%
NRG,Ancient,Last 12 Months,https://www.hltv.org/stats/teams/6673/nrg?startDate=all&csVersion=CS2,13,7,0,6,265,131,53.8%,26,15,57.7%,60.3%,38.8%,31.6%,65.4%
NRG,Anubis,Last Month,https://www.hltv.org/stats/teams/6673/nrg?startDate=all&csVersion=CS2,0,0,0,0,0,0,0.0%,0,0,0.0%,0.0%,0.0%,0.0%,8.3%
NRG,Anubis,Last 3 Months,https://www.hltv.org/stats/teams/6673/nrg?startDate=all&csVersion=CS2,0,0,0,0,0,0,0.0%,0,0,0.0%,0.0%,0.0%,0.0%,19.2%
NRG,Anubis,Last 6 Months,https://www.hltv.org/stats/teams/6673/nrg?startDate=all&csVersion=CS2,2,0,0,2,58,26,0.0%,4,4,100.0%,44.8%,44.8%,5.6%,23.8%
NRG,Anubis,Last 12 Months,https://www.hltv.org/stats/teams/6673/nrg?startDate=all&csVersion=CS2,2,0,0,2,58,26,0.0%,4,4,100.0%,44.8%,44.8%,5.3%,22.7%
NRG,Dust2,Last Month,https://www.hltv.org/stats/teams/6673/nrg?startDate=all&csVersion=CS2,1,0,0,1,18,5,0.0%,2,1,50.0%,33.3%,16.7%,0.0%,77.8%
NRG,Dust2,Last 3 Months,https://www.hltv.org/stats/teams/6673/nrg?startDate=all&csVersion=CS2,4,0,0,4,78,26,0.0%,8,2,25.0%,38.6%,26.5%,0.0%,59.1%
NRG,Dust2,Last 6 Months,https://www.hltv.org/stats/teams/6673/nrg?startDate=all&csVersion=CS2,13,4,0,9,293,127,30.8%,26,9,34.6%,49.3%,38.1%,44.4%,39.5%
NRG,Dust2,Last 12 Months,https://www.hltv.org/stats/teams/6673/nrg?startDate=all&csVersion=CS2,34,17,0,17,763,373,50.0%,68,34,50.0%,51.6%,46.2%,30.6%,25.3%
NRG,Inferno,Last Month,https://www.hltv.org/stats/teams/6673/nrg?startDate=all&csVersion=CS2,2,0,0,2,46,20,0.0%,4,4,100.0%,56.5%,30.4%,0.0%,25.0%
NRG,Inferno,Last 3 Months,https://www.hltv.org/stats/teams/6673/nrg?startDate=all&csVersion=CS2,7,3,0,4,145,76,42.9%,14,10,71.4%,54.8%,50.6%,40.0%,9.5%
NRG,Inferno,Last 6 Months,https://www.hltv.org/stats/teams/6673/nrg?startDate=all&csVersion=CS2,16,8,0,8,336,170,50.0%,32,18,56.2%,53.5%,48.1%,34.8%,4.9%
NRG,Inferno,Last 12 Months,https://www.hltv.org/stats/teams/6673/nrg?startDate=all&csVersion=CS2,31,19,0,12,642,353,61.3%,62,38,61.3%,59.9%,50.7%,34.6%,10.1%
NRG,Mirage,Last Month,https://www.hltv.org/stats/teams/6673/nrg?startDate=all&csVersion=CS2,3,1,0,2,73,34,33.3%,6,4,66.7%,68.6%,26.3%,0.0%,15.4%
NRG,Mirage,Last 3 Months,https://www.hltv.org/stats/teams/6673/nrg?startDate=all&csVersion=CS2,8,5,0,3,167,92,62.5%,16,10,62.5%,77.0%,31.2%,25.0%,11.5%
NRG,Mirage,Last 6 Months,https://www.hltv.org/stats/teams/6673/nrg?startDate=all&csVersion=CS2,20,14,0,6,458,256,70.0%,40,24,60.0%,72.6%,37.3%,37.5%,6.1%
NRG,Mirage,Last 12 Months,https://www.hltv.org/stats/teams/6673/nrg?startDate=all&csVersion=CS2,35,26,0,9,739,427,74.3%,70,44,62.9%,68.6%,46.4%,41.3%,11.0%
NRG,Nuke,Last Month,https://www.hltv.org/stats/teams/6673/nrg?startDate=all&csVersion=CS2,5,2,0,3,113,56,40.0%,10,6,60.0%,56.1%,42.9%,25.0%,20.0%
NRG,Nuke,Last 3 Months,https://www.hltv.org/stats/teams/6673/nrg?startDate=all&csVersion=CS2,9,3,0,6,187,87,33.3%,18,9,50.0%,43.9%,49.4%,16.7%,20.8%
NRG,Nuke,Last 6 Months,https://www.hltv.org/stats/teams/6673/nrg?startDate=all&csVersion=CS2,13,4,0,9,268,126,30.8%,26,13,50.0%,48.6%,45.1%,9.5%,35.4%
NRG,Nuke,Last 12 Months,https://www.hltv.org/stats/teams/6673/nrg?startDate=all&csVersion=CS2,26,11,0,15,541,267,42.3%,52,29,55.8%,54.2%,43.3%,6.8%,26.0%
NRG,Overpass,Last Month,https://www.hltv.org/stats/teams/6673/nrg?startDate=all&csVersion=CS2,1,0,0,1,22,9,0.0%,2,0,0.0%,25.0%,60.0%,0.0%,54.5%
NRG,Overpass,Last 3 Months,https://www.hltv.org/stats/teams/6673/nrg?startDate=all&csVersion=CS2,2,0,0,2,39,13,0.0%,4,1,25.0%,25.0%,46.7%,0.0%,54.5%
NRG,Overpass,Last 6 Months,https://www.hltv.org/stats/teams/6673/nrg?startDate=all&csVersion=CS2,5,1,0,4,109,45,20.0%,10,4,40.0%,39.3%,43.8%,0.0%,29.2%
NRG,Overpass,Last 12 Months,https://www.hltv.org/stats/teams/6673/nrg?startDate=all&csVersion=CS2,17,8,0,9,355,180,47.1%,34,13,38.2%,48.4%,53.2%,7.5%,21.9%
NRG,Train,Last Month,https://www.hltv.org/stats/teams/6673/nrg?startDate=all&csVersion=CS2,0,0,0,0,0,0,0.0%,0,0,0.0%,0.0%,0.0%,0.0%,0.0%
NRG,Train,Last 3 Months,https://www.hltv.org/stats/teams/6673/nrg?startDate=all&csVersion=CS2,0,0,0,0,0,0,0.0%,0,0,0.0%,0.0%,0.0%,0.0%,0.0%
NRG,Train,Last 6 Months,https://www.hltv.org/stats/teams/6673/nrg?startDate=all&csVersion=CS2,5,5,0,0,88,65,100.0%,10,5,50.0%,84.3%,59.5%,11.1%,7.7%
NRG,Train,Last 12 Months,https://www.hltv.org/stats/teams/6673/nrg?startDate=all&csVersion=CS2,18,14,0,4,366,219,77.8%,36,15,41.7%,69.3%,49.4%,27.3%,11.5%
NRG,Vertigo,Last Month,https://www.hltv.org/stats/teams/6673/nrg?startDate=all&csVersion=CS2,0,0,0,0,0,0,0.0%,0,0,0.0%,0.0%,0.0%,0.0%,0.0%
NRG,Vertigo,Last 3 Months,https://www.hltv.org/stats/teams/6673/nrg?startDate=all&csVersion=CS2,0,0,0,0,0,0,0.0%,0,0,0.0%,0.0%,0.0%,0.0%,0.0%
NRG,Vertigo,Last 6 Months,https://www.hltv.org/stats/teams/6673/nrg?startDate=all&csVersion=CS2,0,0,0,0,0,0,0.0%,0,0,0.0%,0.0%,0.0%,0.0%,0.0%
NRG,Vertigo,Last 12 Months,https://www.hltv.org/stats/teams/6673/nrg?startDate=all&csVersion=CS2,0,0,0,0,0,0,0.0%,0,0,0.0%,0.0%,0.0%,0.0%,0.0%
Spirit,Ancient,Last Month,https://www.hltv.org/stats/teams/7020/spirit?startDate=all&csVersion=CS2,4,4,0,0,98,58,100.0%,8,3,37.5%,64.2%,53.3%,16.7%,0.0%
Spirit,Ancient,Last 3 Months,https://www.hltv.org/stats/teams/7020/spirit?startDate=all&csVersion=CS2,10,8,0,2,221,125,80.0%,20,10,50.0%,59.8%,52.5%,16.7%,14.8%
Spirit,Ancient,Last 6 Months,https://www.hltv.org/stats/teams/7020/spirit?startDate=all&csVersion=CS2,12,9,0,3,263,146,75.0%,24,12,50.0%,59.6%,50.4%,12.0%,16.7%
Spirit,Ancient,Last 12 Months,https://www.hltv.org/stats/teams/7020/spirit?startDate=all&csVersion=CS2,29,23,0,6,649,365,79.3%,58,30,51.7%,61.2%,50.7%,20.4%,10.3%
Spirit,Anubis,Last Month,https://www.hltv.org/stats/teams/7020/spirit?startDate=all&csVersion=CS2,0,0,0,0,0,0,0.0%,0,0,0.0%,0.0%,0.0%,0.0%,0.0%
Spirit,Anubis,Last 3 Months,https://www.hltv.org/stats/teams/7020/spirit?startDate=all&csVersion=CS2,4,2,0,2,76,33,50.0%,8,3,37.5%,47.9%,35.7%,18.8%,20.0%
Spirit,Anubis,Last 6 Months,https://www.hltv.org/stats/teams/7020/spirit?startDate=all&csVersion=CS2,5,3,0,2,97,46,60.0%,10,4,40.0%,53.3%,37.8%,15.0%,22.2%
Spirit,Anubis,Last 12 Months,https://www.hltv.org/stats/teams/7020/spirit?startDate=all&csVersion=CS2,6,4,0,2,121,59,66.7%,12,5,41.7%,54.2%,40.8%,19.0%,25.6%
Spirit,Dust2,Last Month,https://www.hltv.org/stats/teams/7020/spirit?startDate=all&csVersion=CS2,6,6,0,0,127,81,100.0%,12,8,66.7%,59.3%,67.6%,100.0%,0.0%
Spirit,Dust2,Last 3 Months,https://www.hltv.org/stats/teams/7020/spirit?startDate=all&csVersion=CS2,13,11,0,2,269,157,84.6%,26,13,50.0%,59.0%,57.9%,61.9%,4.0%
Spirit,Dust2,Last 6 Months,https://www.hltv.org/stats/teams/7020/spirit?startDate=all&csVersion=CS2,21,18,0,3,452,265,85.7%,42,22,52.4%,59.7%,57.8%,64.5%,2.7%
Spirit,Dust2,Last 12 Months,https://www.hltv.org/stats/teams/7020/spirit?startDate=all&csVersion=CS2,39,30,0,9,847,485,76.9%,78,33,42.3%,59.3%,55.5%,60.0%,1.4%
Spirit,Mirage,Last Month,https://www.hltv.org/stats/teams/7020/spirit?startDate=all&csVersion=CS2,2,2,0,0,44,26,100.0%,4,0,0.0%,75.0%,40.0%,0.0%,0.0%
Spirit,Mirage,Last 3 Months,https://www.hltv.org/stats/teams/7020/spirit?startDate=all&csVersion=CS2,10,6,0,4,208,108,60.0%,20,12,60.0%,56.1%,45.9%,6.2%,3.3%
Spirit,Mirage,Last 6 Months,https://www.hltv.org/stats/teams/7020/spirit?startDate=all&csVersion=CS2,16,9,0,7,365,189,56.2%,32,19,59.4%,56.8%,45.3%,13.0%,4.7%
Spirit,Mirage,Last 12 Months,https://www.hltv.org/stats/teams/7020/spirit?startDate=all&csVersion=CS2,35,22,0,13,826,439,62.9%,70,35,50.0%,56.5%,49.4%,17.4%,7.9%
Spirit,Nuke,Last Month,https://www.hltv.org/stats/teams/7020/spirit?startDate=all&csVersion=CS2,1,1,0,0,15,13,100.0%,2,2,100.0%,83.3%,100.0%,0.0%,33.3%
Spirit,Nuke,Last 3 Months,https://www.hltv.org/stats/teams/7020/spirit?startDate=all&csVersion=CS2,5,3,0,2,107,60,60.0%,10,5,50.0%,63.8%,46.9%,6.2%,17.9%
Spirit,Nuke,Last 6 Months,https://www.hltv.org/stats/teams/7020/spirit?startDate=all&csVersion=CS2,8,5,0,3,162,93,62.5%,16,9,56.2%,58.5%,55.9%,4.5%,17.9%
Spirit,Nuke,Last 12 Months,https://www.hltv.org/stats/teams/7020/spirit?startDate=all&csVersion=CS2,21,10,0,11,453,228,47.6%,42,21,50.0%,54.9%,45.4%,18.2%,16.7%
Spirit,Overpass,Last Month,https://www.hltv.org/stats/teams/7020/spirit?startDate=all&csVersion=CS2,1,0,0,1,28,12,0.0%,2,0,0.0%,30.8%,53.3%,0.0%,25.0%
Spirit,Overpass,Last 3 Months,https://www.hltv.org/stats/teams/7020/spirit?startDate=all&csVersion=CS2,5,3,0,2,104,60,60.0%,10,5,50.0%,56.5%,58.6%,13.3%,12.0%
Spirit,Overpass,Last 6 Months,https://www.hltv.org/stats/teams/7020/spirit?startDate=all&csVersion=CS2,8,5,0,3,164,94,62.5%,16,9,56.2%,57.0%,57.6%,13.6%,10.8%
Spirit,Overpass,Last 12 Months,https://www.hltv.org/stats/teams/7020/spirit?startDate=all&csVersion=CS2,13,9,0,4,267,157,69.2%,26,17,65.4%,63.3%,53.9%,8.9%,13.2%
Spirit,Train,Last Month,https://www.hltv.org/stats/teams/7020/spirit?startDate=all&csVersion=CS2,0,0,0,0,0,0,0.0%,0,0,0.0%,0.0%,0.0%,0.0%,0.0%
Spirit,Train,Last 3 Months,https://www.hltv.org/stats/teams/7020/spirit?startDate=all&csVersion=CS2,0,0,0,0,0,0,0.0%,0,0,0.0%,0.0%,0.0%,0.0%,0.0%
Spirit,Train,Last 6 Months,https://www.hltv.org/stats/teams/7020/spirit?startDate=all&csVersion=CS2,0,0,0,0,0,0,0.0%,0,0,0.0%,0.0%,0.0%,0.0%,0.0%
Spirit,Train,Last 12 Months,https://www.hltv.org/stats/teams/7020/spirit?startDate=all&csVersion=CS2,3,2,0,1,60,36,66.7%,6,4,66.7%,61.1%,58.3%,0.0%,30.6%
Spirit,Vertigo,Last Month,https://www.hltv.org/stats/teams/7020/spirit?startDate=all&csVersion=CS2,0,0,0,0,0,0,0.0%,0,0,0.0%,0.0%,0.0%,0.0%,0.0%
Spirit,Vertigo,Last 3 Months,https://www.hltv.org/stats/teams/7020/spirit?startDate=all&csVersion=CS2,0,0,0,0,0,0,0.0%,0,0,0.0%,0.0%,0.0%,0.0%,0.0%
Spirit,Vertigo,Last 6 Months,https://www.hltv.org/stats/teams/7020/spirit?startDate=all&csVersion=CS2,0,0,0,0,0,0,0.0%,0,0,0.0%,0.0%,0.0%,0.0%,0.0%
Spirit,Vertigo,Last 12 Months,https://www.hltv.org/stats/teams/7020/spirit?startDate=all&csVersion=CS2,0,0,0,0,0,0,0.0%,0,0,0.0%,0.0%,0.0%,0.0%,0.0%
Nouns,Ancient,Last Month,https://www.hltv.org/stats/teams/11948/nouns?startDate=all&csVersion=CS2,0,0,0,0,0,0,0.0%,0,0,0.0%,0.0%,0.0%,0.0%,0.0%
Nouns,Ancient,Last 3 Months,https://www.hltv.org/stats/teams/11948/nouns?startDate=all&csVersion=CS2,0,0,0,0,0,0,0.0%,0,0,0.0%,0.0%,0.0%,0.0%,0.0%
Nouns,Ancient,Last 6 Months,https://www.hltv.org/stats/teams/11948/nouns?startDate=all&csVersion=CS2,0,0,0,0,0,0,0.0%,0,0,0.0%,0.0%,0.0%,0.0%,0.0%
Nouns,Ancient,Last 12 Months,https://www.hltv.org/stats/teams/11948/nouns?startDate=all&csVersion=CS2,0,0,0,0,0,0,0.0%,0,0,0.0%,0.0%,0.0%,0.0%,0.0%
Nouns,Anubis,Last Month,https://www.hltv.org/stats/teams/11948/nouns?startDate=all&csVersion=CS2,0,0,0,0,0,0,0.0%,0,0,0.0%,0.0%,0.0%,0.0%,0.0%
Nouns,Anubis,Last 3 Months,https://www.hltv.org/stats/teams/11948/nouns?startDate=all&csVersion=CS2,0,0,0,0,0,0,0.0%,0,0,0.0%,0.0%,0.0%,0.0%,0.0%
Nouns,Anubis,Last 6 Months,https://www.hltv.org/stats/teams/11948/nouns?startDate=all&csVersion=CS2,0,0,0,0,0,0,0.0%,0,0,0.0%,0.0%,0.0%,0.0%,0.0%
Nouns,Anubis,Last 12 Months,https://www.hltv.org/stats/teams/11948/nouns?startDate=all&csVersion=CS2,0,0,0,0,0,0,0.0%,0,0,0.0%,0.0%,0.0%,0.0%,0.0%
Nouns,Dust2,Last Month,https://www.hltv.org/stats/teams/11948/nouns?startDate=all&csVersion=CS2,0,0,0,0,0,0,0.0%,0,0,0.0%,0.0%,0.0%,0.0%,0.0%
Nouns,Dust2,Last 3 Months,https://www.hltv.org/stats/teams/11948/nouns?startDate=all&csVersion=CS2,0,0,0,0,0,0,0.0%,0,0,0.0%,0.0%,0.0%,0.0%,0.0%
Nouns,Dust2,Last 6 Months,https://www.hltv.org/stats/teams/11948/nouns?startDate=all&csVersion=CS2,0,0,0,0,0,0,0.0%,0,0,0.0%,0.0%,0.0%,0.0%,0.0%
Nouns,Dust2,Last 12 Months,https://www.hltv.org/stats/teams/11948/nouns?startDate=all&csVersion=CS2,0,0,0,0,0,0,0.0%,0,0,0.0%,0.0%,0.0%,0.0%,0.0%
Nouns,Inferno,Last Month,https://www.hltv.org/stats/teams/11948/nouns?startDate=all&csVersion=CS2,0,0,0,0,0,0,0.0%,0,0,0.0%,0.0%,0.0%,0.0%,0.0%
Nouns,Inferno,Last 3 Months,https://www.hltv.org/stats/teams/11948/nouns?startDate=all&csVersion=CS2,0,0,0,0,0,0,0.0%,0,0,0.0%,0.0%,0.0%,0.0%,0.0%
Nouns,Inferno,Last 6 Months,https://www.hltv.org/stats/teams/11948/nouns?startDate=all&csVersion=CS2,0,0,0,0,0,0,0.0%,0,0,0.0%,0.0%,0.0%,0.0%,0.0%
Nouns,Inferno,Last 12 Months,https://www.hltv.org/stats/teams/11948/nouns?startDate=all&csVersion=CS2,0,0,0,0,0,0,0.0%,0,0,0.0%,0.0%,0.0%,0.0%,0.0%
Nouns,Mirage,Last Month,https://www.hltv.org/stats/teams/11948/nouns?startDate=all&csVersion=CS2,0,0,0,0,0,0,0.0%,0,0,0.0%,0.0%,0.0%,0.0%,0.0%
Nouns,Mirage,Last 3 Months,https://www.hltv.org/stats/teams/11948/nouns?startDate=all&csVersion=CS2,0,0,0,0,0,0,0.0%,0,0,0.0%,0.0%,0.0%,0.0%,0.0%
Nouns,Mirage,Last 6 Months,https://www.hltv.org/stats/teams/11948/nouns?startDate=all&csVersion=CS2,0,0,0,0,0,0,0.0%,0,0,0.0%,0.0%,0.0%,0.0%,0.0%
Nouns,Mirage,Last 12 Months,https://www.hltv.org/stats/teams/11948/nouns?startDate=all&csVersion=CS2,0,0,0,0,0,0,0.0%,0,0,0.0%,0.0%,0.0%,0.0%,0.0%
Nouns,Nuke,Last Month,https://www.hltv.org/stats/teams/11948/nouns?startDate=all&csVersion=CS2,0,0,0,0,0,0,0.0%,0,0,0.0%,0.0%,0.0%,0.0%,0.0%
Nouns,Nuke,Last 3 Months,https://www.hltv.org/stats/teams/11948/nouns?startDate=all&csVersion=CS2,0,0,0,0,0,0,0.0%,0,0,0.0%,0.0%,0.0%,0.0%,0.0%
Nouns,Nuke,Last 6 Months,https://www.hltv.org/stats/teams/11948/nouns?startDate=all&csVersion=CS2,0,0,0,0,0,0,0.0%,0,0,0.0%,0.0%,0.0%,0.0%,0.0%
Nouns,Nuke,Last 12 Months,https://www.hltv.org/stats/teams/11948/nouns?startDate=all&csVersion=CS2,0,0,0,0,0,0,0.0%,0,0,0.0%,0.0%,0.0%,0.0%,0.0%
Nouns,Overpass,Last Month,https://www.hltv.org/stats/teams/11948/nouns?startDate=all&csVersion=CS2,0,0,0,0,0,0,0.0%,0,0,0.0%,0.0%,0.0%,0.0%,0.0%
Nouns,Overpass,Last 3 Months,https://www.hltv.org/stats/teams/11948/nouns?startDate=all&csVersion=CS2,0,0,0,0,0,0,0.0%,0,0,0.0%,0.0%,0.0%,0.0%,0.0%
Nouns,Overpass,Last 6 Months,https://www.hltv.org/stats/teams/11948/nouns?startDate=all&csVersion=CS2,0,0,0,0,0,0,0.0%,0,0,0.0%,0.0%,0.0%,0.0%,0.0%
Nouns,Overpass,Last 12 Months,https://www.hltv.org/stats/teams/11948/nouns?startDate=all&csVersion=CS2,0,0,0,0,0,0,0.0%,0,0,0.0%,0.0%,0.0%,0.0%,0.0%
Nouns,Train,Last Month,https://www.hltv.org/stats/teams/11948/nouns?startDate=all&csVersion=CS2,0,0,0,0,0,0,0.0%,0,0,0.0%,0.0%,0.0%,0.0%,0.0%
